epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,5420.86,1.30918,0.76188,0.99501,0.84527,0.71823,0.77525,0.45569,1.25459,0.71925,0.91021,0.000843851,0.000843851,0.000843851
80,5488.78,1.30042,0.75804,0.99262,0.84304,0.71902,0.77771,0.45573,1.2452,0.71954,0.90776,0.000840054,0.000840054,0.000840054
81,5556.43,1.29508,0.75245,0.99148,0.84972,0.71848,0.779,0.45656,1.24946,0.71775,0.91123,0.00083622,0.00083622,0.00083622
82,5625.23,1.29362,0.75248,0.991,0.84478,0.71738,0.77838,0.45587,1.25403,0.71685,0.9149,0.000832349,0.000832349,0.000832349
83,5693.51,1.29469,0.75227,0.99089,0.84415,0.72297,0.78303,0.45781,1.25853,0.70823,0.91288,0.000828443,0.000828443,0.000828443
84,5762.26,1.2968,0.75394,0.99624,0.86747,0.7135,0.78414,0.46088,1.255,0.71163,0.91278,0.000824502,0.000824502,0.000824502
85,5830.45,1.28386,0.74512,0.98921,0.85151,0.72534,0.78849,0.45859,1.26133,0.71094,0.91639,0.000820525,0.000820525,0.000820525
86,5898.56,1.2857,0.7484,0.98954,0.84985,0.72139,0.78609,0.45973,1.25817,0.70875,0.91305,0.000816514,0.000816514,0.000816514
87,5967.01,1.27243,0.74166,0.98436,0.84258,0.72297,0.78174,0.45788,1.25944,0.71556,0.91379,0.000812468,0.000812468,0.000812468
88,6034.95,1.27617,0.74176,0.98622,0.83249,0.72455,0.78068,0.4583,1.26068,0.7141,0.91291,0.000808389,0.000808389,0.000808389
89,6102.73,1.27675,0.7376,0.98777,0.83568,0.73054,0.78532,0.45906,1.25626,0.70973,0.91333,0.000804277,0.000804277,0.000804277
90,6171.18,1.27763,0.7366,0.98572,0.83831,0.72376,0.78544,0.45964,1.25173,0.70921,0.9132,0.000800131,0.000800131,0.000800131
91,6239.15,1.27131,0.7311,0.982,0.83787,0.72849,0.78681,0.45894,1.24745,0.70756,0.91062,0.000795954,0.000795954,0.000795954
92,6307.75,1.26513,0.72998,0.9822,0.84424,0.72728,0.78441,0.4589,1.25487,0.70758,0.91426,0.000791744,0.000791744,0.000791744
93,6375.55,1.2639,0.72437,0.9811,0.82792,0.73007,0.78253,0.45758,1.25406,0.69992,0.91379,0.000787503,0.000787503,0.000787503
94,6443.52,1.26276,0.72203,0.98039,0.84,0.72098,0.77949,0.45745,1.25237,0.69991,0.91226,0.000783231,0.000783231,0.000783231
95,6511.95,1.2519,0.71547,0.97814,0.8318,0.72849,0.78212,0.46136,1.25626,0.69745,0.91391,0.000778929,0.000778929,0.000778929
96,6580.79,1.26147,0.71999,0.97778,0.83054,0.73717,0.78592,0.46365,1.25108,0.69433,0.9111,0.000774596,0.000774596,0.000774596
97,6649.3,1.25523,0.72117,0.97967,0.83783,0.73402,0.7876,0.46556,1.25476,0.69488,0.91528,0.000770234,0.000770234,0.000770234
98,6718.03,1.24994,0.71517,0.97803,0.83593,0.72783,0.78537,0.46589,1.25344,0.69638,0.91341,0.000765843,0.000765843,0.000765843
99,6786.2,1.25167,0.71273,0.97875,0.83743,0.73323,0.78752,0.46579,1.2541,0.69298,0.91483,0.000761423,0.000761423,0.000761423
100,6854.92,1.24514,0.70949,0.97647,0.83927,0.73769,0.78896,0.46519,1.25551,0.69234,0.91804,0.000756976,0.000756976,0.000756976
101,6922.86,1.23374,0.70092,0.96968,0.84885,0.72612,0.78679,0.46305,1.25693,0.69763,0.91886,0.0007525,0.0007525,0.0007525
102,6991.28,1.23298,0.70492,0.97453,0.82513,0.74111,0.78583,0.46408,1.25449,0.69762,0.91802,0.000747997,0.000747997,0.000747997
103,7059.98,1.23148,0.69958,0.97175,0.8345,0.73402,0.78082,0.46142,1.25661,0.69812,0.9224,0.000743468,0.000743468,0.000743468
104,7128.71,1.23658,0.69249,0.96839,0.83555,0.73639,0.78135,0.46147,1.25923,0.70161,0.92297,0.000738913,0.000738913,0.000738913
105,7197.3,1.22843,0.69618,0.96889,0.83627,0.73369,0.78075,0.45968,1.2569,0.70176,0.91872,0.000734332,0.000734332,0.000734332
106,7265.37,1.22202,0.69306,0.96711,0.83465,0.73705,0.78314,0.45858,1.25074,0.70542,0.91249,0.000729725,0.000729725,0.000729725
107,7333.96,1.22765,0.69043,0.96777,0.84549,0.72992,0.78269,0.45988,1.24852,0.70627,0.91188,0.000725094,0.000725094,0.000725094
108,7402.11,1.22341,0.69145,0.96847,0.83524,0.73621,0.78285,0.4607,1.24893,0.70203,0.91121,0.000720439,0.000720439,0.000720439
109,7469.99,1.22079,0.68858,0.96848,0.84868,0.72156,0.78289,0.4622,1.24768,0.70346,0.91138,0.000715761,0.000715761,0.000715761
110,7538.11,1.21414,0.6842,0.96531,0.84897,0.72455,0.78408,0.4624,1.24481,0.70134,0.90911,0.000711059,0.000711059,0.000711059
111,7605.65,1.21361,0.67821,0.9662,0.8387,0.73052,0.78453,0.46378,1.24802,0.70537,0.90967,0.000706335,0.000706335,0.000706335
112,7673.56,1.20606,0.67773,0.96242,0.84036,0.73481,0.78772,0.46404,1.24835,0.70374,0.91145,0.000701588,0.000701588,0.000701588
113,7742.04,1.20548,0.6762,0.96266,0.84246,0.72596,0.78765,0.46414,1.24757,0.70209,0.91191,0.00069682,0.00069682,0.00069682
114,7810.5,1.20482,0.67441,0.96242,0.84372,0.72376,0.7867,0.46342,1.2443,0.70381,0.90951,0.000692031,0.000692031,0.000692031
115,7878.56,1.20819,0.67095,0.96321,0.84839,0.72432,0.78355,0.46248,1.2457,0.70171,0.9108,0.000687222,0.000687222,0.000687222
116,7946.79,1.19932,0.67432,0.96288,0.84853,0.72612,0.78653,0.46268,1.24311,0.70401,0.90814,0.000682392,0.000682392,0.000682392
117,8014.96,1.19813,0.66879,0.95838,0.85102,0.72588,0.78571,0.46302,1.24383,0.70407,0.90937,0.000677543,0.000677543,0.000677543
118,8082.63,1.19113,0.66574,0.95841,0.84982,0.72691,0.78927,0.46318,1.24633,0.70395,0.91116,0.000672675,0.000672675,0.000672675
119,8150.61,1.19446,0.66476,0.95523,0.84166,0.7356,0.78978,0.46214,1.24782,0.70183,0.91197,0.000667789,0.000667789,0.000667789
120,8218.8,1.1842,0.65465,0.95614,0.83798,0.73481,0.78549,0.46186,1.24692,0.70071,0.91238,0.000662885,0.000662885,0.000662885
121,8286.92,1.18787,0.6613,0.95567,0.84601,0.72928,0.78491,0.46247,1.24668,0.69865,0.91302,0.000657963,0.000657963,0.000657963
122,8355.15,1.1785,0.65649,0.95365,0.84348,0.72732,0.78547,0.4628,1.24885,0.6994,0.9146,0.000653025,0.000653025,0.000653025
123,8422.87,1.18433,0.6534,0.95372,0.84294,0.73086,0.78745,0.46311,1.24867,0.6995,0.91531,0.000648071,0.000648071,0.000648071
124,8491.31,1.17974,0.6474,0.95386,0.82837,0.73902,0.78455,0.46191,1.24872,0.69872,0.91519,0.000643101,0.000643101,0.000643101
125,8559.22,1.16912,0.64354,0.95022,0.82895,0.74033,0.78529,0.46337,1.24958,0.69872,0.91466,0.000638115,0.000638115,0.000638115
126,8627.3,1.16983,0.64291,0.94696,0.82516,0.74124,0.78561,0.46316,1.24819,0.69877,0.91346,0.000633115,0.000633115,0.000633115
127,8695.12,1.15918,0.64137,0.95147,0.82379,0.74112,0.78609,0.46241,1.24874,0.69704,0.91447,0.000628101,0.000628101,0.000628101
128,8763.21,1.166,0.64159,0.95117,0.82687,0.73882,0.78753,0.46161,1.24912,0.69731,0.91509,0.000623074,0.000623074,0.000623074
